"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKM00003772","HEATHROW, UK","2018-06-14","0.00",,"64",,
"UKM00003772","HEATHROW, UK","2018-06-15","0.00",,"63",,
"UKM00003772","HEATHROW, UK","2018-06-16","0.00",,"61",,
"UKM00003772","HEATHROW, UK","2018-06-17","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2018-06-18","0.02",,"67",,
"UKM00003772","HEATHROW, UK","2018-06-19","0.00",,"68",,
"UKM00003772","HEATHROW, UK","2018-06-20","0.00",,"66",,"58"
"UKM00003772","HEATHROW, UK","2018-06-21","0.00",,"60",,"51"
"UKM00003772","HEATHROW, UK","2018-06-22","0.00",,"62",,"48"
"UKM00003772","HEATHROW, UK","2018-06-23","0.00",,"65",,
"UKM00003772","HEATHROW, UK","2018-06-24","0.00",,"68",,
"UKM00003772","HEATHROW, UK","2018-06-25","0.00",,"71",,
"UKM00003772","HEATHROW, UK","2018-06-26","0.00",,"71",,
"UKM00003772","HEATHROW, UK","2018-06-27","0.00",,"67",,"55"
"UKM00003772","HEATHROW, UK","2018-06-28","0.00",,"67",,"55"
"UKM00003772","HEATHROW, UK","2018-06-29","0.00",,"69",,
"UKM00003772","HEATHROW, UK","2018-06-30","0.00",,"69",,
"UKM00003772","HEATHROW, UK","2018-07-01","0.00",,"74",,
"UKM00003772","HEATHROW, UK","2018-07-02","0.00",,"74","86",
"UKM00003772","HEATHROW, UK","2018-07-03","0.00",,"70",,
"UKM00003772","HEATHROW, UK","2018-07-04","0.00",,"69","81","57"
"UKM00003772","HEATHROW, UK","2018-07-05","0.00",,"74","86",
"UKM00003772","HEATHROW, UK","2018-07-06","0.00",,"75",,
"UKM00003772","HEATHROW, UK","2018-07-07","0.00",,"76",,
"UKM00003772","HEATHROW, UK","2018-07-08","0.00",,"76",,
"UKM00003772","HEATHROW, UK","2018-07-09","0.00",,"74",,
"UKM00003772","HEATHROW, UK","2018-07-10","0.00",,"66",,
"UKM00003772","HEATHROW, UK","2018-07-11","0.00",,"65",,"57"
"UKM00003772","HEATHROW, UK","2018-07-12","0.00",,"67",,"57"
"UKM00003772","HEATHROW, UK","2018-07-13","0.00",,"69",,"60"
"UKM00003772","HEATHROW, UK","2018-07-14","0.00",,"71",,"59"
"UKM00003772","HEATHROW, UK","2018-07-15","0.00",,"73",,
"UKM00003772","HEATHROW, UK","2018-07-16","0.00",,"73",,
"UKM00003772","HEATHROW, UK","2018-07-17","0.00",,"66",,
"UKM00003772","HEATHROW, UK","2018-07-18","0.00",,"68",,
"UKM00003772","HEATHROW, UK","2018-07-19","0.00",,"71",,
"UKM00003772","HEATHROW, UK","2018-07-20","0.00",,"70",,
"UKM00003772","HEATHROW, UK","2018-07-21","0.00",,"71",,
"UKM00003772","HEATHROW, UK","2018-07-22","0.00",,"73",,
"UKM00003772","HEATHROW, UK","2018-07-23","0.00",,"77",,
"UKM00003772","HEATHROW, UK","2018-07-24","0.00",,"74",,
"UKM00003772","HEATHROW, UK","2018-07-25","0.00",,"76",,
"UKM00003772","HEATHROW, UK","2018-07-26","0.00",,"80",,"66"
"UKM00003772","HEATHROW, UK","2018-07-27","0.00",,"73",,
"UKM00003772","HEATHROW, UK","2018-07-28","0.13",,"66","73",
"UKM00003772","HEATHROW, UK","2018-07-29","0.01",,"65",,
"UKM00003772","HEATHROW, UK","2018-07-30","0.24",,"68",,
"UKM00003772","HEATHROW, UK","2018-07-31","0.21",,"67",,"61"
"UKM00003772","HEATHROW, UK","2018-08-01","0.00",,"67",,
"UKM00003772","HEATHROW, UK","2018-08-02","0.00",,"72",,
"UKM00003772","HEATHROW, UK","2018-08-03","0.00",,"77",,
"UKM00003772","HEATHROW, UK","2018-08-04","0.00",,"74",,
"UKM00003772","HEATHROW, UK","2018-08-05","0.00",,"74",,"63"
"UKM00003772","HEATHROW, UK","2018-08-06","0.00",,"76",,"62"
"UKM00003772","HEATHROW, UK","2018-08-07","0.00",,"74",,
"UKM00003772","HEATHROW, UK","2018-08-08","0.00",,"67",,
"UKM00003772","HEATHROW, UK","2018-08-09","0.02",,"60",,
"UKM00003772","HEATHROW, UK","2018-08-10","0.31",,"59",,"51"
"UKM00003772","HEATHROW, UK","2018-08-11","0.09",,"60",,
"UKM00003772","HEATHROW, UK","2018-08-12","0.02",,"65",,
"UKM00003772","HEATHROW, UK","2018-08-13","0.06",,"67",,
"UKM00003772","HEATHROW, UK","2018-08-14","0.00",,"67",,
"UKM00003772","HEATHROW, UK","2018-08-15","0.00",,"67",,
"UKM00003772","HEATHROW, UK","2018-08-16","0.00",,"64",,
"UKM00003772","HEATHROW, UK","2018-08-17","0.39",,"63",,"51"
"UKM00003772","HEATHROW, UK","2018-08-18","0.00",,"66",,
"UKM00003772","HEATHROW, UK","2018-08-19","0.00",,"69",,"63"
"UKM00003772","HEATHROW, UK","2018-08-20","0.00",,"70",,
"UKM00003772","HEATHROW, UK","2018-08-21","0.00",,"71",,
"UKM00003772","HEATHROW, UK","2018-08-22","0.00",,"66",,
"UKM00003772","HEATHROW, UK","2018-08-23","0.00",,"66","73",
"UKM00003772","HEATHROW, UK","2018-08-24","0.05",,"57","70",
"UKM00003772","HEATHROW, UK","2018-08-25","0.21",,"56",,
"UKM00003772","HEATHROW, UK","2018-08-26","0.00",,"58",,"51"
"UKM00003772","HEATHROW, UK","2018-08-27","0.43",,"62",,
"UKM00003772","HEATHROW, UK","2018-08-28","0.00",,"63",,
"UKM00003772","HEATHROW, UK","2018-08-29","0.17",,"61",,
"UKM00003772","HEATHROW, UK","2018-08-30","0.13",,"60",,
"UKM00003772","HEATHROW, UK","2018-08-31","0.00",,"62",,
"UKM00003772","HEATHROW, UK","2018-09-01","0.00",,"64",,
"UKM00003772","HEATHROW, UK","2018-09-02","0.00",,"65",,
"UKM00003772","HEATHROW, UK","2018-09-03","0.00",,"65",,
"UKM00003772","HEATHROW, UK","2018-09-04","0.00",,"62",,
"UKM00003772","HEATHROW, UK","2018-09-05","0.00",,"64",,"57"
"UKM00003772","HEATHROW, UK","2018-09-06","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2018-09-07","0.01",,"56",,
"UKM00003772","HEATHROW, UK","2018-09-08","0.00",,"59",,"48"
"UKM00003772","HEATHROW, UK","2018-09-09","0.00",,"65",,
"UKM00003772","HEATHROW, UK","2018-09-10","0.00",,"63",,
"UKM00003772","HEATHROW, UK","2018-09-11","0.00",,"67",,
"UKM00003772","HEATHROW, UK","2018-09-12","0.13",,"56",,
"UKM00003772","HEATHROW, UK","2018-09-13","0.00",,"55",,
"UKM00003772","HEATHROW, UK","2018-09-14","0.00",,"57",,
"UKM00003772","HEATHROW, UK","2018-09-15","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2018-09-16","0.00",,"65","76","53"
"UKM00003772","HEATHROW, UK","2018-09-17",,,"67",,
"UKM00003772","HEATHROW, UK","2018-09-18",,,"68",,
"UKM00003772","HEATHROW, UK","2018-09-19","0.01",,"66","75",
"UKM00003772","HEATHROW, UK","2018-09-20","0.00",,"66","71","61"
"UKM00003772","HEATHROW, UK","2018-09-21","0.18",,"57",,
"UKM00003772","HEATHROW, UK","2018-09-22","0.02",,"53","56",
"UKM00003772","HEATHROW, UK","2018-09-23","0.31",,"51","59",
"UKM00003772","HEATHROW, UK","2018-09-24","0.50",,"50","61","41"
"UKM00003772","HEATHROW, UK","2018-09-25","0.00",,"51","65",
"UKM00003772","HEATHROW, UK","2018-09-26","0.00",,"57","73",
"UKM00003772","HEATHROW, UK","2018-09-27","0.00",,"60","74","48"
"UKM00003772","HEATHROW, UK","2018-09-28","0.00",,"56","63",
"UKM00003772","HEATHROW, UK","2018-09-29","0.00",,"52","65",
"UKM00003772","HEATHROW, UK","2018-09-30","0.00",,"51","60",
"UKM00003772","HEATHROW, UK","2018-10-01","0.00",,"52",,"45"
"UKM00003772","HEATHROW, UK","2018-10-02","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2018-10-03","0.00",,"59",,
"UKM00003772","HEATHROW, UK","2018-10-04","0.00",,"57",,
"UKM00003772","HEATHROW, UK","2018-10-05","0.00",,"60",,"55"
"UKM00003772","HEATHROW, UK","2018-10-06","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2018-10-07","0.41",,"49","58",
"UKM00003772","HEATHROW, UK","2018-10-08","0.00",,"53","63",
"UKM00003772","HEATHROW, UK","2018-10-09","0.00",,"58","70",
"UKM00003772","HEATHROW, UK","2018-10-10","0.00",,"61",,"49"
"UKM00003772","HEATHROW, UK","2018-10-11","0.00",,"62",,
"UKM00003772","HEATHROW, UK","2018-10-12","0.12",,"64",,"56"
"UKM00003772","HEATHROW, UK","2018-10-13","0.01",,"69",,
"UKM00003772","HEATHROW, UK","2018-10-14","0.12",,"55",,
"UKM00003772","HEATHROW, UK","2018-10-15","1.43",,"54",,"50"
"UKM00003772","HEATHROW, UK","2018-10-16","0.01",,"60",,
"UKM00003772","HEATHROW, UK","2018-10-17","0.00",,"56",,
"UKM00003772","HEATHROW, UK","2018-10-18","0.07",,"54",,
"UKM00003772","HEATHROW, UK","2018-10-19","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2018-10-20","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2018-10-21","0.00",,"55","66",
"UKM00003772","HEATHROW, UK","2018-10-22","0.00",,"50","57",
"UKM00003772","HEATHROW, UK","2018-10-23",,,"52",,"42"
"UKM00003772","HEATHROW, UK","2018-10-24","0.00",,"55",,
"UKM00003772","HEATHROW, UK","2018-10-25","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2018-10-26","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2018-10-27","0.05",,"40",,
"UKM00003772","HEATHROW, UK","2018-10-28","0.01",,"43",,
"UKM00003772","HEATHROW, UK","2018-10-29","0.02",,"41",,"35"
"UKM00003772","HEATHROW, UK","2018-10-30","0.00",,"43",,
"UKM00003772","HEATHROW, UK","2018-10-31","0.00",,"45",,"32"
"UKM00003772","HEATHROW, UK","2018-11-01","0.16",,"48",,
"UKM00003772","HEATHROW, UK","2018-11-02","0.17",,"42",,"33"
"UKM00003772","HEATHROW, UK","2018-11-03","0.00",,"47",,"37"
"UKM00003772","HEATHROW, UK","2018-11-04","0.00",,"51",,"46"
"UKM00003772","HEATHROW, UK","2018-11-05","0.00",,"52",,"46"
"UKM00003772","HEATHROW, UK","2018-11-06","0.00",,"55",,"48"
"UKM00003772","HEATHROW, UK","2018-11-07","0.17",,"53",,
"UKM00003772","HEATHROW, UK","2018-11-08","0.21",,"49",,"40"
"UKM00003772","HEATHROW, UK","2018-11-09","0.00",,"51","57","42"
"UKM00003772","HEATHROW, UK","2018-11-10","0.31",,"52",,
"UKM00003772","HEATHROW, UK","2018-11-11","0.84",,"51",,"42"
"UKM00003772","HEATHROW, UK","2018-11-12","0.05",,"52",,"48"
"UKM00003772","HEATHROW, UK","2018-11-13","0.02",,"50",,
"UKM00003772","HEATHROW, UK","2018-11-14","0.00",,"52",,"49"
"UKM00003772","HEATHROW, UK","2018-11-15","0.01",,"54",,"49"
"UKM00003772","HEATHROW, UK","2018-11-16","0.00",,"51",,
"UKM00003772","HEATHROW, UK","2018-11-17","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2018-11-18","0.00",,"45",,
"UKM00003772","HEATHROW, UK","2018-11-19","0.00",,"44",,
"UKM00003772","HEATHROW, UK","2018-11-20","0.11",,"40",,
"UKM00003772","HEATHROW, UK","2018-11-21","0.38",,"39",,
"UKM00003772","HEATHROW, UK","2018-11-22","0.00",,"37",,
"UKM00003772","HEATHROW, UK","2018-11-23","0.01",,"44",,"37"
"UKM00003772","HEATHROW, UK","2018-11-24","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2018-11-25","0.02",,"45",,
"UKM00003772","HEATHROW, UK","2018-11-26","0.00",,"43",,
"UKM00003772","HEATHROW, UK","2018-11-27","0.00",,"42",,
"UKM00003772","HEATHROW, UK","2018-11-28","0.27",,"53",,"46"
"UKM00003772","HEATHROW, UK","2018-11-29","0.10",,"54",,
"UKM00003772","HEATHROW, UK","2018-11-30","0.09",,"47",,
"UKM00003772","HEATHROW, UK","2018-12-01","0.01",,"50",,"43"
"UKM00003772","HEATHROW, UK","2018-12-02","0.31",,"57",,
"UKM00003772","HEATHROW, UK","2018-12-03","0.00",,"52",,
"UKM00003772","HEATHROW, UK","2018-12-04","0.11",,"42",,"35"
"UKM00003772","HEATHROW, UK","2018-12-05","0.15",,"50",,"43"
"UKM00003772","HEATHROW, UK","2018-12-06","0.05",,"53",,
"UKM00003772","HEATHROW, UK","2018-12-07","0.02",,"50",,
"UKM00003772","HEATHROW, UK","2018-12-08","0.29",,"49","54","44"
"UKM00003772","HEATHROW, UK","2018-12-09","0.05",,"48",,
"UKM00003772","HEATHROW, UK","2018-12-10","0.06",,"45",,
"UKM00003772","HEATHROW, UK","2018-12-11","0.00",,"42",,"35"
"UKM00003772","HEATHROW, UK","2018-12-12","0.00",,"42",,
"UKM00003772","HEATHROW, UK","2018-12-13","0.00",,"36",,
"UKM00003772","HEATHROW, UK","2018-12-14","0.00",,"35",,"30"
"UKM00003772","HEATHROW, UK","2018-12-15","0.00",,"38",,
"UKM00003772","HEATHROW, UK","2018-12-16","0.41",,"44",,
"UKM00003772","HEATHROW, UK","2018-12-17","0.17",,"45",,
"UKM00003772","HEATHROW, UK","2018-12-18","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2018-12-19","0.32",,"46",,"42"
"UKM00003772","HEATHROW, UK","2018-12-20","0.05",,"47",,"42"
"UKM00003772","HEATHROW, UK","2018-12-21","0.00",,"53",,"47"
"UKM00003772","HEATHROW, UK","2018-12-22","0.02",,"50",,
"UKM00003772","HEATHROW, UK","2018-12-23","0.05",,"49",,"44"
"UKM00003772","HEATHROW, UK","2018-12-24","0.21",,"42",,
"UKM00003772","HEATHROW, UK","2018-12-25","0.01",,"42",,
"UKM00003772","HEATHROW, UK","2018-12-26","0.00",,"45",,
"UKM00003772","HEATHROW, UK","2018-12-27","0.01",,"40",,"37"
"UKM00003772","HEATHROW, UK","2018-12-28","0.00",,"46",,"41"
"UKM00003772","HEATHROW, UK","2018-12-29","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2018-12-30","0.00",,"49",,"44"
"UKM00003772","HEATHROW, UK","2018-12-31","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2019-01-01","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2019-01-02","0.00",,"41",,"39"
"UKM00003772","HEATHROW, UK","2019-01-03","0.00",,"41",,
"UKM00003772","HEATHROW, UK","2019-01-04","0.00",,"38",,
"UKM00003772","HEATHROW, UK","2019-01-05","0.00",,"40",,"36"
"UKM00003772","HEATHROW, UK","2019-01-06","0.00",,"46",,"40"
"UKM00003772","HEATHROW, UK","2019-01-07","0.00",,"49",,"43"
"UKM00003772","HEATHROW, UK","2019-01-08","0.00",,"45",,
"UKM00003772","HEATHROW, UK","2019-01-09","0.00",,"40",,"35"
"UKM00003772","HEATHROW, UK","2019-01-10","0.00",,"38",,
"UKM00003772","HEATHROW, UK","2019-01-11","0.00",,"45",,"39"
"UKM00003772","HEATHROW, UK","2019-01-12","0.00",,"48",,"44"
"UKM00003772","HEATHROW, UK","2019-01-13","0.00",,"51",,"48"
"UKM00003772","HEATHROW, UK","2019-01-14","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2019-01-15","0.00",,"44",,"35"
"UKM00003772","HEATHROW, UK","2019-01-16","0.00",,"46",,
"UKM00003772","HEATHROW, UK","2019-01-17","0.20",,"38",,
"UKM00003772","HEATHROW, UK","2019-01-18","0.01",,"36",,"29"
"UKM00003772","HEATHROW, UK","2019-01-19","0.00",,"39",,"35"
"UKM00003772","HEATHROW, UK","2019-01-20","0.00",,"36",,"29"
"UKM00003772","HEATHROW, UK","2019-01-21","0.00",,"35",,"28"
"UKM00003772","HEATHROW, UK","2019-01-22","0.21",,"38",,
"UKM00003772","HEATHROW, UK","2019-01-23","0.16",,"35",,
"UKM00003772","HEATHROW, UK","2019-01-24","0.04",,"34",,
"UKM00003772","HEATHROW, UK","2019-01-25","0.02",,"45",,"37"
"UKM00003772","HEATHROW, UK","2019-01-26","0.02",,"47",,"40"
"UKM00003772","HEATHROW, UK","2019-01-27","0.22",,"42",,
"UKM00003772","HEATHROW, UK","2019-01-28","0.05",,"37",,
"UKM00003772","HEATHROW, UK","2019-01-29","0.00",,"35",,"27"
"UKM00003772","HEATHROW, UK","2019-01-30","0.20",,"35",,
"UKM00003772","HEATHROW, UK","2019-01-31","0.00",,"31",,"23"
"UKM00003772","HEATHROW, UK","2019-02-01","0.08","0.4","35",,
"UKM00003772","HEATHROW, UK","2019-02-02","0.31",,"37",,
"UKM00003772","HEATHROW, UK","2019-02-03","0.00",,"35",,
"UKM00003772","HEATHROW, UK","2019-02-04","0.03",,"45",,"39"
"UKM00003772","HEATHROW, UK","2019-02-05","0.17",,"44",,"41"
"UKM00003772","HEATHROW, UK","2019-02-06","0.17",,"48",,"42"
"UKM00003772","HEATHROW, UK","2019-02-07","0.16",,"46",,
"UKM00003772","HEATHROW, UK","2019-02-08","0.01",,"49","52","44"
"UKM00003772","HEATHROW, UK","2019-02-09","0.31",,"47",,"44"
"UKM00003772","HEATHROW, UK","2019-02-10","0.06",,"42",,
"UKM00003772","HEATHROW, UK","2019-02-11","0.06",,"43",,
"UKM00003772","HEATHROW, UK","2019-02-12","0.00",,"44",,"35"
"UKM00003772","HEATHROW, UK","2019-02-13","0.00",,"46",,
"UKM00003772","HEATHROW, UK","2019-02-14","0.00",,"43",,"33"
"UKM00003772","HEATHROW, UK","2019-02-15","0.00",,"44",,
"UKM00003772","HEATHROW, UK","2019-02-16","0.01",,"47",,
"UKM00003772","HEATHROW, UK","2019-02-17","0.00",,"49",,"39"
"UKM00003772","HEATHROW, UK","2019-02-18","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2019-02-19","0.11",,"45",,"35"
"UKM00003772","HEATHROW, UK","2019-02-20","0.00",,"48",,"44"
"UKM00003772","HEATHROW, UK","2019-02-21","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2019-02-22","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2019-02-23","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2019-02-24","0.00",,"48",,"37"
"UKM00003772","HEATHROW, UK","2019-02-25","0.00",,"49",,"35"
"UKM00003772","HEATHROW, UK","2019-02-26","0.00",,"51",,"36"
"UKM00003772","HEATHROW, UK","2019-02-27","0.00",,"51",,"36"
"UKM00003772","HEATHROW, UK","2019-02-28","0.00",,"49",,"40"
"UKM00003772","HEATHROW, UK","2019-03-01","0.06",,"49",,
"UKM00003772","HEATHROW, UK","2019-03-02","0.00",,"51",,"45"
"UKM00003772","HEATHROW, UK","2019-03-03","0.06",,"52","55","48"
"UKM00003772","HEATHROW, UK","2019-03-04","0.24",,"44","51",
"UKM00003772","HEATHROW, UK","2019-03-05","0.02",,"46",,
"UKM00003772","HEATHROW, UK","2019-03-06","0.16",,"51",,
"UKM00003772","HEATHROW, UK","2019-03-07","0.06",,"47","54","42"
"UKM00003772","HEATHROW, UK","2019-03-08","0.01",,"46",,"37"
"UKM00003772","HEATHROW, UK","2019-03-09","0.05",,"49","56",
"UKM00003772","HEATHROW, UK","2019-03-10","0.31",,"45","52",
"UKM00003772","HEATHROW, UK","2019-03-11","0.13",,"44",,"36"
"UKM00003772","HEATHROW, UK","2019-03-12","0.02",,"45",,
"UKM00003772","HEATHROW, UK","2019-03-13","0.31",,"48","54","41"
"UKM00003772","HEATHROW, UK","2019-03-14","0.12",,"51",,"45"
"UKM00003772","HEATHROW, UK","2019-03-15","0.23",,"54",,
"UKM00003772","HEATHROW, UK","2019-03-16","0.00",,"52","54",
"UKM00003772","HEATHROW, UK","2019-03-17","0.17",,"44",,"39"
"UKM00003772","HEATHROW, UK","2019-03-18","0.07",,"45",,
"UKM00003772","HEATHROW, UK","2019-03-19","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2019-03-20","0.00",,"51",,"47"
"UKM00003772","HEATHROW, UK","2019-03-21","0.00",,"53",,"48"
"UKM00003772","HEATHROW, UK","2019-03-22","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2019-03-23","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2019-03-24","0.00",,"47",,"38"
"UKM00003772","HEATHROW, UK","2019-03-25","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2019-03-26","0.00",,"47",,"35"
"UKM00003772","HEATHROW, UK","2019-03-27","0.00",,"49",,"40"
"UKM00003772","HEATHROW, UK","2019-03-28","0.00",,"51",,
"UKM00003772","HEATHROW, UK","2019-03-29","0.00",,"52",,"37"
"UKM00003772","HEATHROW, UK","2019-03-30","0.00",,"55",,"40"
"UKM00003772","HEATHROW, UK","2019-03-31","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2019-04-01","0.00",,"47",,"39"
"UKM00003772","HEATHROW, UK","2019-04-02","0.00",,"43",,
"UKM00003772","HEATHROW, UK","2019-04-03","0.17",,"40",,"34"
"UKM00003772","HEATHROW, UK","2019-04-04","0.02",,"42","49",
"UKM00003772","HEATHROW, UK","2019-04-05","0.07",,"49",,"42"
"UKM00003772","HEATHROW, UK","2019-04-06","0.00",,"47",,
"UKM00003772","HEATHROW, UK","2019-04-07","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2019-04-08","0.01",,"50",,
"UKM00003772","HEATHROW, UK","2019-04-09","0.11",,"48",,
"UKM00003772","HEATHROW, UK","2019-04-10","0.07",,"47",,
"UKM00003772","HEATHROW, UK","2019-04-11","0.00",,"44",,"34"
"UKM00003772","HEATHROW, UK","2019-04-12","0.00",,"43",,
"UKM00003772","HEATHROW, UK","2019-04-13","0.00",,"41",,"33"
"UKM00003772","HEATHROW, UK","2019-04-14","0.00",,"41",,"31"
"UKM00003772","HEATHROW, UK","2019-04-15","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2019-04-16","0.00",,"51",,"44"
"UKM00003772","HEATHROW, UK","2019-04-17","0.00",,"54",,"44"
"UKM00003772","HEATHROW, UK","2019-04-18","0.00",,"57",,"46"
"UKM00003772","HEATHROW, UK","2019-04-19","0.00",,"60",,"48"
"UKM00003772","HEATHROW, UK","2019-04-20","0.00",,"62",,"47"
"UKM00003772","HEATHROW, UK","2019-04-21","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2019-04-22","0.00",,"62",,"47"
"UKM00003772","HEATHROW, UK","2019-04-23","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2019-04-24","0.00",,"56",,
"UKM00003772","HEATHROW, UK","2019-04-25","0.02",,"54",,"47"
"UKM00003772","HEATHROW, UK","2019-04-26","0.00",,"52","64","42"
"UKM00003772","HEATHROW, UK","2019-04-27","0.02",,"49","56",
"UKM00003772","HEATHROW, UK","2019-04-28","0.01",,"51",,
"UKM00003772","HEATHROW, UK","2019-04-29","0.00",,"51",,"42"
"UKM00003772","HEATHROW, UK","2019-04-30","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2019-05-01","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2019-05-02","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2019-05-03","0.06",,"49",,
"UKM00003772","HEATHROW, UK","2019-05-04","0.07",,"46",,
"UKM00003772","HEATHROW, UK","2019-05-05","0.01",,"47",,
"UKM00003772","HEATHROW, UK","2019-05-06","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2019-05-07","0.00",,"52",,
"UKM00003772","HEATHROW, UK","2019-05-08","0.17",,"51",,
"UKM00003772","HEATHROW, UK","2019-05-09","0.54",,"50",,
"UKM00003772","HEATHROW, UK","2019-05-10","0.36",,"51",,"40"
"UKM00003772","HEATHROW, UK","2019-05-11","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2019-05-12","0.08",,"53",,"40"
"UKM00003772","HEATHROW, UK","2019-05-13","0.01",,"53",,"41"
"UKM00003772","HEATHROW, UK","2019-05-14","0.00",,"55",,
"UKM00003772","HEATHROW, UK","2019-05-15","0.00",,"56",,"44"
"UKM00003772","HEATHROW, UK","2019-05-16","0.00",,"56",,"45"
"UKM00003772","HEATHROW, UK","2019-05-17","0.00",,"53",,"47"
"UKM00003772","HEATHROW, UK","2019-05-18","0.00",,"56",,
"UKM00003772","HEATHROW, UK","2019-05-19","0.00",,"57",,"47"
"UKM00003772","HEATHROW, UK","2019-05-20","0.00",,"60","69",
"UKM00003772","HEATHROW, UK","2019-05-21","0.00",,"60",,"49"
"UKM00003772","HEATHROW, UK","2019-05-22","0.00",,"61","72",
"UKM00003772","HEATHROW, UK","2019-05-23","0.00",,"62","76","48"
"UKM00003772","HEATHROW, UK","2019-05-24","0.00",,"62",,"51"
"UKM00003772","HEATHROW, UK","2019-05-25","0.00",,"65",,"57"
"UKM00003772","HEATHROW, UK","2019-05-26","0.00",,"63",,
"UKM00003772","HEATHROW, UK","2019-05-27","0.00",,"58",,"48"
"UKM00003772","HEATHROW, UK","2019-05-28","0.01",,"55",,
"UKM00003772","HEATHROW, UK","2019-05-29","0.00",,"55",,
"UKM00003772","HEATHROW, UK","2019-05-30","0.11",,"65",,"56"
"UKM00003772","HEATHROW, UK","2019-05-31","0.00",,"62",,
"UKM00003772","HEATHROW, UK","2019-06-01","0.00",,"67",,"51"
"UKM00003772","HEATHROW, UK","2019-06-02","0.00",,"67","81",
"UKM00003772","HEATHROW, UK","2019-06-03","0.00",,"60",,"51"
"UKM00003772","HEATHROW, UK","2019-06-04","0.00",,"58",,
"UKM00003772","HEATHROW, UK","2019-06-05","0.06",,"59",,"53"
"UKM00003772","HEATHROW, UK","2019-06-06","0.00",,"58",,"48"
"UKM00003772","HEATHROW, UK","2019-06-07","0.00",,"58",,"52"
"UKM00003772","HEATHROW, UK","2019-06-08","0.33",,"58","69","52"
"UKM00003772","HEATHROW, UK","2019-06-09","0.02",,"58",,"47"
"UKM00003772","HEATHROW, UK","2019-06-10","0.04",,"53",,
"UKM00003772","HEATHROW, UK","2019-06-11","1.34",,"56",,"50"
"UKM00003772","HEATHROW, UK","2019-06-12","0.00",,"55",,"52"
"UKM00003772","HEATHROW, UK","2019-06-13","0.57",,"55",,"53"
"UKM00003772","HEATHROW, UK","2019-06-14","0.30",,"60",,
"UKM00003772","HEATHROW, UK","2019-06-15","0.00",,"59",,
"UKM00003772","HEATHROW, UK","2019-06-16","0.03",,"59",,"47"
"UKM00003772","HEATHROW, UK","2019-06-17","0.05",,"62",,
"UKM00003772","HEATHROW, UK","2019-06-18","0.00",,"60",,"52"
"UKM00003772","HEATHROW, UK","2019-06-19","0.09",,"62",,
"UKM00003772","HEATHROW, UK","2019-06-20","0.29",,"61",,"54"
"UKM00003772","HEATHROW, UK","2019-06-21","0.00",,"61",,"48"
"UKM00003772","HEATHROW, UK","2019-06-22","0.00",,"63",,"49"
"UKM00003772","HEATHROW, UK","2019-06-23","0.00",,"66",,"54"
"UKM00003772","HEATHROW, UK","2019-06-24","0.00",,"70",,
"UKM00003772","HEATHROW, UK","2019-06-25","0.11",,"68",,
"UKM00003772","HEATHROW, UK","2019-06-26","0.00",,"63",,
"UKM00003772","HEATHROW, UK","2019-06-27","0.00",,"63",,"55"
"UKM00003772","HEATHROW, UK","2019-06-28","0.00",,"64",,"56"
"UKM00003772","HEATHROW, UK","2019-06-29","0.00",,"76",,
"UKM00003772","HEATHROW, UK","2019-06-30","0.00",,"67",,"58"
"UKM00003772","HEATHROW, UK","2019-07-01","0.00",,"65",,"56"
"UKM00003772","HEATHROW, UK","2019-07-02","0.00",,"63",,"51"
"UKM00003772","HEATHROW, UK","2019-07-03","0.00",,"65",,"55"
